County,Year,Population,State,fips,Deaths,_merge,drug_mortality_per_capita
Tallahatchie County,2014.0,14724,MS,28135.0,146.0,both,0.009915783754414561
Tate County,2014.0,28244,MS,28137.0,268.0,both,0.009488740971533778
Tippah County,2014.0,21976,MS,28139.0,264.0,both,0.012013105205678923
Tishomingo County,2014.0,19429,MS,28141.0,284.0,both,0.014617324617839312
Tunica County,2014.0,10496,MS,28143.0,97.0,both,0.009241615853658536
Union County,2014.0,28152,MS,28145.0,295.0,both,0.010478829212844558
Walthall County,2014.0,14844,MS,28147.0,198.0,both,0.01333872271624899
Warren County,2014.0,47951,MS,28149.0,504.0,both,0.010510729703238722
Washington County,2014.0,49032,MS,28151.0,583.0,both,0.011890194158916626
Wayne County,2014.0,20473,MS,28153.0,210.0,both,0.010257412201436038
Webster County,2014.0,10000,MS,28155.0,137.0,both,0.0137
Wilkinson County,2014.0,9185,MS,28157.0,125.0,both,0.013609145345672292
Winston County,2014.0,18610,MS,28159.0,234.0,both,0.012573885008060183
Yalobusha County,2014.0,12304,MS,28161.0,161.0,both,0.0130851755526658
Yazoo County,2014.0,27810,MS,28163.0,299.0,both,0.010751528227256382
Adams County,2015.0,31574,MS,28001.0,388.0,both,0.012288591879394439
Alcorn County,2015.0,37302,MS,28003.0,475.0,both,0.012733901667470912
Amite County,2015.0,12553,MS,28005.0,172.0,both,0.013701903927348043
Attala County,2015.0,18674,MS,28007.0,306.0,both,0.01638641962086323
Benton County,2015.0,8164,MS,28009.0,113.0,both,0.01384125428711416
Bolivar County,2015.0,33233,MS,28011.0,413.0,both,0.012427406493545573
Calhoun County,2015.0,14636,MS,28013.0,211.0,both,0.01441650724241596
Carroll County,2015.0,10209,MS,28015.0,117.0,both,0.011460476050543638
Chickasaw County,2015.0,17389,MS,28017.0,208.0,both,0.011961584910000576
Choctaw County,2015.0,8372,MS,28019.0,95.0,both,0.011347348303870044
Claiborne County,2015.0,9211,MS,28021.0,102.0,both,0.011073716208880686
Clarke County,2015.0,16021,MS,28023.0,225.0,both,0.014044067161850072
Clay County,2015.0,20019,MS,28025.0,246.0,both,0.012288326090214297
Coahoma County,2015.0,24525,MS,28027.0,294.0,both,0.011987767584097858
Copiah County,2015.0,28868,MS,28029.0,326.0,both,0.011292780933906055
Covington County,2015.0,19253,MS,28031.0,274.0,both,0.01423154833013037
DeSoto County,2015.0,173470,MS,28033.0,1320.0,both,0.007609384908053266
Forrest County,2015.0,75642,MS,28035.0,702.0,both,0.009280558419925438
Franklin County,2015.0,7734,MS,28037.0,109.0,both,0.014093612619601759
George County,2015.0,23391,MS,28039.0,272.0,both,0.011628404087042025
Greene County,2015.0,13545,MS,28041.0,127.0,both,0.009376153562200075
Grenada County,2015.0,21461,MS,28043.0,284.0,both,0.013233306928847678
Hancock County,2015.0,46360,MS,28045.0,495.0,both,0.010677308024158758
Harrison County,2015.0,200880,MS,28047.0,1979.0,both,0.009851652727996815
Hinds County,2015.0,244321,MS,28049.0,2124.0,both,0.008693481117055021
Holmes County,2015.0,18362,MS,28051.0,228.0,both,0.012416948044875286
Humphreys County,2015.0,8707,MS,28053.0,93.0,both,0.010681061215114276
Issaquena County,2015.0,1337,MS,28055.0,11.0,both,0.008227374719521317
Itawamba County,2015.0,23546,MS,28057.0,282.0,both,0.011976556527648008
Jackson County,2015.0,141443,MS,28059.0,1397.0,both,0.009876770147692003
Jasper County,2015.0,16549,MS,28061.0,196.0,both,0.011843615928454891
Jefferson County,2015.0,7507,MS,28063.0,90.0,both,0.011988810443585986
Jefferson Davis County,2015.0,11633,MS,28065.0,155.0,both,0.013324164016160921
Jones County,2015.0,68664,MS,28067.0,818.0,both,0.011913084003262263
Kemper County,2015.0,10108,MS,28069.0,111.0,both,0.010981400870597546
Lafayette County,2015.0,52841,MS,28071.0,405.0,both,0.0076645029427906365
Lamar County,2015.0,61034,MS,28073.0,452.0,both,0.007405708293737916
Lauderdale County,2015.0,78422,MS,28075.0,907.0,both,0.011565632093035117
Lawrence County,2015.0,12694,MS,28077.0,142.0,both,0.011186387269576178
Leake County,2015.0,22774,MS,28079.0,219.0,both,0.00961622903310793
Lee County,2015.0,84762,MS,28081.0,896.0,both,0.010570774639579056
Leflore County,2015.0,30260,MS,28083.0,360.0,both,0.011896893588896233
Lincoln County,2015.0,34527,MS,28085.0,428.0,both,0.012396095809076954
Lowndes County,2015.0,59725,MS,28087.0,592.0,both,0.009912097111762243
Madison County,2015.0,102516,MS,28089.0,983.0,both,0.009588747122400406
Marion County,2015.0,25430,MS,28091.0,345.0,both,0.013566653558788833
Marshall County,2015.0,35918,MS,28093.0,428.0,both,0.011916030959407539
Monroe County,2015.0,35831,MS,28095.0,429.0,both,0.0119728726521727
Montgomery County,2015.0,10190,MS,28097.0,135.0,both,0.01324828263002944
Neshoba County,2015.0,29491,MS,28099.0,401.0,both,0.013597368688752502
Newton County,2015.0,21578,MS,28101.0,259.0,both,0.012002965983872464
Noxubee County,2015.0,10948,MS,28103.0,132.0,both,0.01205699671172817
Oktibbeha County,2015.0,49589,MS,28105.0,323.0,both,0.006513541309564621
Panola County,2015.0,34204,MS,28107.0,399.0,both,0.011665302303824114
Pearl River County,2015.0,54978,MS,28109.0,648.0,both,0.011786532794936156
Perry County,2015.0,12083,MS,28111.0,150.0,both,0.01241413556236034
Pike County,2015.0,39907,MS,28113.0,520.0,both,0.01303029543689077
Pontotoc County,2015.0,30884,MS,28115.0,281.0,both,0.009098562362388292
Prentiss County,2015.0,25457,MS,28117.0,304.0,both,0.011941705621243666
Quitman County,2015.0,7513,MS,28119.0,91.0,both,0.012112338613070678
Rankin County,2015.0,149507,MS,28121.0,1145.0,both,0.007658504284080344
Scott County,2015.0,28445,MS,28123.0,282.0,both,0.009913868869748637
Sharkey County,2015.0,4568,MS,28125.0,54.0,both,0.011821366024518389
Simpson County,2015.0,27177,MS,28127.0,323.0,both,0.011885049858336093
Smith County,2015.0,16073,MS,28129.0,201.0,both,0.012505443912150811
Stone County,2015.0,18283,MS,28131.0,169.0,both,0.009243559590876771
Sunflower County,2015.0,26883,MS,28133.0,291.0,both,0.010824684745006138
Tallahatchie County,2015.0,14619,MS,28135.0,155.0,both,0.010602640399480128
Tate County,2015.0,28465,MS,28137.0,291.0,both,0.010223080976637976
Tippah County,2015.0,22025,MS,28139.0,260.0,both,0.011804767309875142
Tishomingo County,2015.0,19485,MS,28141.0,302.0,both,0.015499101873235822
Tunica County,2015.0,10264,MS,28143.0,106.0,both,0.010327357755261106
Union County,2015.0,28309,MS,28145.0,292.0,both,0.010314740895121693
Walthall County,2015.0,14604,MS,28147.0,187.0,both,0.012804711038071761
Warren County,2015.0,47496,MS,28149.0,586.0,both,0.012337881084722923
Washington County,2015.0,47991,MS,28151.0,580.0,both,0.012085599383217687
Wayne County,2015.0,20515,MS,28153.0,239.0,both,0.011650012186205216
Webster County,2015.0,9881,MS,28155.0,136.0,both,0.01376378909017306
Wilkinson County,2015.0,9089,MS,28157.0,116.0,both,0.012762680162834196
Winston County,2015.0,18452,MS,28159.0,213.0,both,0.011543464123130284
Yalobusha County,2015.0,12457,MS,28161.0,184.0,both,0.014770811591876053
Yazoo County,2015.0,27424,MS,28163.0,305.0,both,0.01112164527421237
Beaverhead County,2003.0,8831,MT,30001.0,88.0,both,0.00996489638772506
Big Horn County,2003.0,12732,MT,30003.0,88.0,both,0.006911718504555451
Blaine County,2003.0,6709,MT,30005.0,65.0,both,0.009688478163660754
Broadwater County,2003.0,4357,MT,30007.0,45.0,both,0.010328207482212531
Carbon County,2003.0,9653,MT,30009.0,83.0,both,0.00859836320314928
Carter County,2003.0,1302,MT,30011.0,13.0,both,0.009984639016897081
Cascade County,2003.0,81065,MT,30013.0,728.0,both,0.008980447788811447
Chouteau County,2003.0,5497,MT,30015.0,59.0,both,0.010733127160269237
Custer County,2003.0,11271,MT,30017.0,135.0,both,0.011977641735427202
Daniels County,2003.0,1875,MT,30019.0,43.0,both,0.022933333333333333
Dawson County,2003.0,8644,MT,30021.0,107.0,both,0.012378528459046738
Deer Lodge County,2003.0,8982,MT,30023.0,128.0,both,0.014250723669561345
Fallon County,2003.0,2714,MT,30025.0,25.0,both,0.009211495946941784
Fergus County,2003.0,11434,MT,30027.0,161.0,both,0.014080811614483121
Flathead County,2003.0,79167,MT,30029.0,740.0,both,0.009347329063877625
Gallatin County,2003.0,74723,MT,30031.0,402.0,both,0.005379869651914404
Garfield County,2003.0,1234,MT,30033.0,14.0,both,0.011345218800648298
Glacier County,2003.0,13246,MT,30035.0,95.0,both,0.007171976445719462
Golden Valley County,2003.0,1039,MT,30037.0,,left_only,0.01
Granite County,2003.0,2861,MT,30039.0,26.0,both,0.009087731562390773
Hill County,2003.0,16195,MT,30041.0,142.0,both,0.008768138314294535
Jefferson County,2003.0,10307,MT,30043.0,78.0,both,0.00756767245561269
Judith Basin County,2003.0,2184,MT,30045.0,26.0,both,0.011904761904761904
Lake County,2003.0,27094,MT,30047.0,237.0,both,0.008747324130803869
Lewis and Clark County,2003.0,56889,MT,30049.0,444.0,both,0.007804672256499499
Liberty County,2003.0,2012,MT,30051.0,23.0,both,0.01143141153081511
Lincoln County,2003.0,18558,MT,30053.0,183.0,both,0.009860976398318785
McCone County,2003.0,1778,MT,30055.0,15.0,both,0.00843644544431946
Madison County,2003.0,6820,MT,30057.0,72.0,both,0.010557184750733138
Meagher County,2003.0,1923,MT,30059.0,29.0,both,0.015080603224128965
Mineral County,2003.0,3835,MT,30061.0,50.0,both,0.01303780964797914
Missoula County,2003.0,99832,MT,30063.0,689.0,both,0.006901594679060822
Musselshell County,2003.0,4401,MT,30065.0,61.0,both,0.01386048625312429
Park County,2003.0,15622,MT,30067.0,133.0,both,0.008513634617846627
Petroleum County,2003.0,484,MT,30069.0,,left_only,0.01
Phillips County,2003.0,4193,MT,30071.0,48.0,both,0.011447650846649178
Pondera County,2003.0,6124,MT,30073.0,72.0,both,0.011757021554539516
Powder River County,2003.0,1815,MT,30075.0,23.0,both,0.012672176308539946
Powell County,2003.0,6863,MT,30077.0,80.0,both,0.011656709893632522
Prairie County,2003.0,1157,MT,30079.0,27.0,both,0.023336214347450302
Ravalli County,2003.0,38305,MT,30081.0,367.0,both,0.009580994648218249
Richland County,2003.0,9080,MT,30083.0,106.0,both,0.011674008810572687
Roosevelt County,2003.0,10313,MT,30085.0,129.0,both,0.0125084844371182
Rosebud County,2003.0,9216,MT,30087.0,71.0,both,0.007703993055555556
Sanders County,2003.0,10383,MT,30089.0,124.0,both,0.011942598478281807
Sheridan County,2003.0,3631,MT,30091.0,51.0,both,0.01404571743321399
Silver Bow County,2003.0,33052,MT,30093.0,398.0,both,0.012041631368752269
Stillwater County,2003.0,8334,MT,30095.0,64.0,both,0.007679385649148068
Sweet Grass County,2003.0,3571,MT,30097.0,31.0,both,0.008681041725007001
Teton County,2003.0,6328,MT,30099.0,70.0,both,0.011061946902654867
Toole County,2003.0,5032,MT,30101.0,56.0,both,0.011128775834658187
Treasure County,2003.0,742,MT,30103.0,,left_only,0.01
Valley County,2003.0,7216,MT,30105.0,102.0,both,0.014135254988913526
Wheatland County,2003.0,2102,MT,30107.0,30.0,both,0.014272121788772598
Wibaux County,2003.0,969,MT,30109.0,19.0,both,0.0196078431372549
Yellowstone County,2003.0,133054,MT,30111.0,1167.0,both,0.008770874983089573
Beaverhead County,2004.0,8802,MT,30001.0,75.0,both,0.008520790729379687
Big Horn County,2004.0,12844,MT,30003.0,101.0,both,0.00786359389598256
Blaine County,2004.0,6584,MT,30005.0,53.0,both,0.008049817739975698
Broadwater County,2004.0,4432,MT,30007.0,39.0,both,0.008799638989169675
Carbon County,2004.0,9670,MT,30009.0,84.0,both,0.008686659772492245
Carter County,2004.0,1297,MT,30011.0,12.0,both,0.009252120277563608
Cascade County,2004.0,81681,MT,30013.0,735.0,both,0.008998420685349102
Chouteau County,2004.0,5391,MT,30015.0,58.0,both,0.010758671860508254
Custer County,2004.0,11297,MT,30017.0,132.0,both,0.011684518013631937
Daniels County,2004.0,1795,MT,30019.0,23.0,both,0.012813370473537604
Dawson County,2004.0,8552,MT,30021.0,107.0,both,0.012511693171188026
Deer Lodge County,2004.0,9002,MT,30023.0,114.0,both,0.012663852477227283
Fallon County,2004.0,2701,MT,30025.0,24.0,both,0.008885597926693817
Fergus County,2004.0,11379,MT,30027.0,130.0,both,0.01142455400298796
Flathead County,2004.0,80635,MT,30029.0,695.0,both,0.00861908600483661
Gallatin County,2004.0,77439,MT,30031.0,331.0,both,0.004274332054907734
Garfield County,2004.0,1211,MT,30033.0,,left_only,0.01
Glacier County,2004.0,13497,MT,30035.0,101.0,both,0.007483144402459806
Golden Valley County,2004.0,1081,MT,30037.0,10.0,both,0.009250693802035153
Granite County,2004.0,2851,MT,30039.0,15.0,both,0.00526131182041389
Hill County,2004.0,16206,MT,30041.0,155.0,both,0.009564358879427373
Jefferson County,2004.0,10566,MT,30043.0,82.0,both,0.00776074200265001
Judith Basin County,2004.0,2176,MT,30045.0,14.0,both,0.006433823529411764
Lake County,2004.0,27586,MT,30047.0,258.0,both,0.009352570144276082
Lewis and Clark County,2004.0,57731,MT,30049.0,476.0,both,0.008245136928166842
Liberty County,2004.0,2002,MT,30051.0,16.0,both,0.007992007992007992
Lincoln County,2004.0,18587,MT,30053.0,177.0,both,0.009522784742023995
McCone County,2004.0,1755,MT,30055.0,11.0,both,0.0062678062678062675
Madison County,2004.0,6897,MT,30057.0,69.0,both,0.010004349717268378
Meagher County,2004.0,1947,MT,30059.0,18.0,both,0.009244992295839754
Mineral County,2004.0,3843,MT,30061.0,37.0,both,0.009627894873796514
Missoula County,2004.0,100757,MT,30063.0,659.0,both,0.006540488502039561
Musselshell County,2004.0,4418,MT,30065.0,54.0,both,0.012222725215029425
Park County,2004.0,15617,MT,30067.0,133.0,both,0.008516360376512775
Petroleum County,2004.0,491,MT,30069.0,,left_only,0.01
Phillips County,2004.0,4138,MT,30071.0,36.0,both,0.008699855002416627
Pondera County,2004.0,6000,MT,30073.0,96.0,both,0.016
Powder River County,2004.0,1759,MT,30075.0,16.0,both,0.009096077316657191
Powell County,2004.0,6844,MT,30077.0,70.0,both,0.010227936879018119
Prairie County,2004.0,1139,MT,30079.0,18.0,both,0.015803336259877086
Ravalli County,2004.0,38902,MT,30081.0,328.0,both,0.008431443113464603
Richland County,2004.0,8950,MT,30083.0,85.0,both,0.009497206703910615
Roosevelt County,2004.0,10423,MT,30085.0,100.0,both,0.009594166746618057
Rosebud County,2004.0,9151,MT,30087.0,71.0,both,0.007758714894547044
Sanders County,2004.0,10676,MT,30089.0,106.0,both,0.00992881228924691
Sheridan County,2004.0,3598,MT,30091.0,60.0,both,0.016675931072818232
Silver Bow County,2004.0,32869,MT,30093.0,417.0,both,0.012686726094496333
Stillwater County,2004.0,8292,MT,30095.0,66.0,both,0.007959479015918957
Sweet Grass County,2004.0,3646,MT,30097.0,27.0,both,0.007405375754251234
Teton County,2004.0,6223,MT,30099.0,55.0,both,0.008838180941668005
Toole County,2004.0,5083,MT,30101.0,51.0,both,0.010033444816053512
Treasure County,2004.0,741,MT,30103.0,,left_only,0.01
Valley County,2004.0,7148,MT,30105.0,90.0,both,0.01259093452714046
Wheatland County,2004.0,2072,MT,30107.0,27.0,both,0.013030888030888031
Wibaux County,2004.0,954,MT,30109.0,23.0,both,0.02410901467505241
Yellowstone County,2004.0,134559,MT,30111.0,1148.0,both,0.008531573510504686
Beaverhead County,2005.0,8761,MT,30001.0,57.0,both,0.006506106608834608
Big Horn County,2005.0,12769,MT,30003.0,96.0,both,0.0075182081603884406
Blaine County,2005.0,6605,MT,30005.0,64.0,both,0.009689629068887207
Broadwater County,2005.0,4427,MT,30007.0,47.0,both,0.010616670431443416
Carbon County,2005.0,9759,MT,30009.0,100.0,both,0.010246951531919254
Carter County,2005.0,1270,MT,30011.0,10.0,both,0.007874015748031496
Cascade County,2005.0,81766,MT,30013.0,803.0,both,0.00982070787368833
Chouteau County,2005.0,5304,MT,30015.0,63.0,both,0.011877828054298642
Custer County,2005.0,11155,MT,30017.0,142.0,both,0.012729717615419094
Daniels County,2005.0,1769,MT,30019.0,29.0,both,0.01639344262295082
Dawson County,2005.0,8536,MT,30021.0,107.0,both,0.01253514526710403
Deer Lodge County,2005.0,8991,MT,30023.0,138.0,both,0.015348682015348681
Fallon County,2005.0,2624,MT,30025.0,27.0,both,0.010289634146341464
Fergus County,2005.0,11246,MT,30027.0,139.0,both,0.012359950204517162
Flathead County,2005.0,82535,MT,30029.0,693.0,both,0.008396437874840977
Gallatin County,2005.0,80708,MT,30031.0,386.0,both,0.004782673340932745
Garfield County,2005.0,1173,MT,30033.0,13.0,both,0.011082693947144074
Glacier County,2005.0,13389,MT,30035.0,120.0,both,0.008962581223392337
Golden Valley County,2005.0,1114,MT,30037.0,,left_only,0.01
Granite County,2005.0,2895,MT,30039.0,30.0,both,0.010362694300518135
Hill County,2005.0,16201,MT,30041.0,129.0,both,0.007962471452379483
Jefferson County,2005.0,10770,MT,30043.0,75.0,both,0.006963788300835654
Judith Basin County,2005.0,2134,MT,30045.0,18.0,both,0.008434864104967198
Lake County,2005.0,27941,MT,30047.0,238.0,both,0.008517948534411797
Lewis and Clark County,2005.0,58126,MT,30049.0,495.0,both,0.008515982520730827
Liberty County,2005.0,1944,MT,30051.0,25.0,both,0.01286008230452675
Lincoln County,2005.0,18666,MT,30053.0,192.0,both,0.010286081645773062
McCone County,2005.0,1743,MT,30055.0,19.0,both,0.010900745840504877
Madison County,2005.0,7082,MT,30057.0,59.0,both,0.008330979949166902
Meagher County,2005.0,1907,MT,30059.0,30.0,both,0.015731515469323543
Mineral County,2005.0,3941,MT,30061.0,39.0,both,0.009895965490992134
Missoula County,2005.0,102064,MT,30063.0,709.0,both,0.006946621727543502
Musselshell County,2005.0,4376,MT,30065.0,53.0,both,0.012111517367458866
Park County,2005.0,15757,MT,30067.0,124.0,both,0.00786951830932284
Petroleum County,2005.0,460,MT,30069.0,,left_only,0.01
Phillips County,2005.0,4038,MT,30071.0,40.0,both,0.009905894006934125
Pondera County,2005.0,5973,MT,30073.0,72.0,both,0.012054244098442994
Powder River County,2005.0,1699,MT,30075.0,16.0,both,0.009417304296645085
Powell County,2005.0,6956,MT,30077.0,70.0,both,0.010063254744105807
Prairie County,2005.0,1077,MT,30079.0,14.0,both,0.012999071494893221
Ravalli County,2005.0,39205,MT,30081.0,371.0,both,0.009463078688942738
Richland County,2005.0,9020,MT,30083.0,102.0,both,0.01130820399113082
Roosevelt County,2005.0,10392,MT,30085.0,109.0,both,0.010488837567359507
Rosebud County,2005.0,9147,MT,30087.0,84.0,both,0.009183338799606429
Sanders County,2005.0,10732,MT,30089.0,120.0,both,0.011181513231457324
Sheridan County,2005.0,3471,MT,30091.0,51.0,both,0.014693171996542784
Silver Bow County,2005.0,32737,MT,30093.0,437.0,both,0.013348810214741729
Stillwater County,2005.0,8307,MT,30095.0,80.0,both,0.009630432165643433
Sweet Grass County,2005.0,3636,MT,30097.0,34.0,both,0.00935093509350935
Teton County,2005.0,6116,MT,30099.0,77.0,both,0.012589928057553957
Toole County,2005.0,5221,MT,30101.0,58.0,both,0.011108982953457192
Treasure County,2005.0,698,MT,30103.0,,left_only,0.01
Valley County,2005.0,7028,MT,30105.0,69.0,both,0.009817871371656232
Wheatland County,2005.0,2030,MT,30107.0,26.0,both,0.012807881773399015
Wibaux County,2005.0,917,MT,30109.0,16.0,both,0.017448200654307525
Yellowstone County,2005.0,136493,MT,30111.0,1194.0,both,0.008747701347321842
Beaverhead County,2006.0,8860,MT,30001.0,81.0,both,0.009142212189616254
