County,Year,Population,State,fips,Deaths,_merge,MeanDeath,Deaths_Inputed,drug_mortality
Uvalde County,2013.0,26905,TX,48463.0,,left_only,7.421259842519685,7.421259842519685,0.00027583199563351366
Val Verde County,2013.0,49027,TX,48465.0,,left_only,7.421259842519685,7.421259842519685,0.0001513708740595934
Van Zandt County,2013.0,52328,TX,48467.0,,left_only,7.421259842519685,7.421259842519685,0.0001418219661083872
Victoria County,2013.0,90075,TX,48469.0,14.0,both,7.421259842519685,14.0,0.00015542603386067166
Walker County,2013.0,69402,TX,48471.0,,left_only,7.421259842519685,7.421259842519685,0.00010693149826402243
Waller County,2013.0,45436,TX,48473.0,,left_only,7.421259842519685,7.421259842519685,0.00016333435695306992
Ward County,2013.0,11206,TX,48475.0,,left_only,7.421259842519685,7.421259842519685,0.0006622577050258509
Washington County,2013.0,34187,TX,48477.0,,left_only,7.421259842519685,7.421259842519685,0.0002170784170158155
Webb County,2013.0,264280,TX,48479.0,29.0,both,7.421259842519685,29.0,0.00010973210231572574
Wharton County,2013.0,41115,TX,48481.0,,left_only,7.421259842519685,7.421259842519685,0.00018050005697481904
Wheeler County,2013.0,5720,TX,48483.0,,left_only,7.421259842519685,7.421259842519685,0.0012974230493915534
Wichita County,2013.0,132255,TX,48485.0,16.0,both,7.421259842519685,16.0,0.00012097841291444558
Wilbarger County,2013.0,13208,TX,48487.0,,left_only,7.421259842519685,7.421259842519685,0.0005618761237522475
Willacy County,2013.0,22016,TX,48489.0,,left_only,7.421259842519685,7.421259842519685,0.000337084840230727
Williamson County,2013.0,470494,TX,48491.0,34.0,both,7.421259842519685,34.0,7.22644709603098e-05
Wilson County,2013.0,45224,TX,48493.0,,left_only,7.421259842519685,7.421259842519685,0.00016410003189721575
Winkler County,2013.0,7631,TX,48495.0,,left_only,7.421259842519685,7.421259842519685,0.0009725147218607895
Wise County,2013.0,60991,TX,48497.0,,left_only,7.421259842519685,7.421259842519685,0.00012167794990276737
Wood County,2013.0,42366,TX,48499.0,,left_only,7.421259842519685,7.421259842519685,0.00017517017992068368
Yoakum County,2013.0,8218,TX,48501.0,,left_only,7.421259842519685,7.421259842519685,0.0009030493845850188
Young County,2013.0,18353,TX,48503.0,,left_only,7.421259842519685,7.421259842519685,0.00040436222102760774
Zapata County,2013.0,14375,TX,48505.0,,left_only,7.421259842519685,7.421259842519685,0.0005162615542622389
Zavala County,2013.0,12203,TX,48507.0,,left_only,7.421259842519685,7.421259842519685,0.000608150441901146
Anderson County,2014.0,57846,TX,48001.0,,left_only,7.980314960629921,7.980314960629921,0.00013795793936711133
Andrews County,2014.0,17424,TX,48003.0,,left_only,7.980314960629921,7.980314960629921,0.0004580070569691185
Angelina County,2014.0,87575,TX,48005.0,,left_only,7.980314960629921,7.980314960629921,9.112549198549724e-05
Aransas County,2014.0,24573,TX,48007.0,,left_only,7.980314960629921,7.980314960629921,0.0003247594905233354
Archer County,2014.0,8842,TX,48009.0,,left_only,7.980314960629921,7.980314960629921,0.0009025463651470166
Armstrong County,2014.0,1914,TX,48011.0,,left_only,7.980314960629921,7.980314960629921,0.004169443553098183
Atascosa County,2014.0,47730,TX,48013.0,,left_only,7.980314960629921,7.980314960629921,0.00016719704505824265
Austin County,2014.0,28975,TX,48015.0,,left_only,7.980314960629921,7.980314960629921,0.00027542070614771085
Bailey County,2014.0,6962,TX,48017.0,,left_only,7.980314960629921,7.980314960629921,0.0011462675898635337
Bandera County,2014.0,20800,TX,48019.0,,left_only,7.980314960629921,7.980314960629921,0.00038366898849182316
Bastrop County,2014.0,77726,TX,48021.0,,left_only,7.980314960629921,7.980314960629921,0.00010267239997722668
Baylor County,2014.0,3569,TX,48023.0,,left_only,7.980314960629921,7.980314960629921,0.002236008674875293
Bee County,2014.0,32847,TX,48025.0,,left_only,7.980314960629921,7.980314960629921,0.00024295414986543433
Bell County,2014.0,330436,TX,48027.0,17.0,both,7.980314960629921,17.0,5.144717887881466e-05
Bexar County,2014.0,1857977,TX,48029.0,181.0,both,7.980314960629921,181.0,9.741778288966979e-05
Blanco County,2014.0,10807,TX,48031.0,,left_only,7.980314960629921,7.980314960629921,0.0007384394337586677
Borden County,2014.0,665,TX,48033.0,,left_only,7.980314960629921,7.980314960629921,0.012000473625007401
Bosque County,2014.0,17715,TX,48035.0,,left_only,7.980314960629921,7.980314960629921,0.0004504834863465945
Bowie County,2014.0,93337,TX,48037.0,,left_only,7.980314960629921,7.980314960629921,8.550001564899152e-05
Brazoria County,2014.0,337632,TX,48039.0,20.0,both,7.980314960629921,20.0,5.9236091365747325e-05
Brazos County,2014.0,209039,TX,48041.0,20.0,both,7.980314960629921,20.0,9.567592650175326e-05
Brewster County,2014.0,9148,TX,48043.0,,left_only,7.980314960629921,7.980314960629921,0.0008723562484291563
Briscoe County,2014.0,1553,TX,48045.0,,left_only,7.980314960629921,7.980314960629921,0.0051386445335672385
Brooks County,2014.0,7237,TX,48047.0,,left_only,7.980314960629921,7.980314960629921,0.001102710371788023
Brown County,2014.0,37544,TX,48049.0,,left_only,7.980314960629921,7.980314960629921,0.00021255899639436186
Burleson County,2014.0,17388,TX,48051.0,,left_only,7.980314960629921,7.980314960629921,0.0004589553117454521
Burnet County,2014.0,43957,TX,48053.0,,left_only,7.980314960629921,7.980314960629921,0.0001815482166806179
Caldwell County,2014.0,39670,TX,48055.0,,left_only,7.980314960629921,7.980314960629921,0.00020116750593975098
Calhoun County,2014.0,21799,TX,48057.0,,left_only,7.980314960629921,7.980314960629921,0.0003660862865558017
Callahan County,2014.0,13508,TX,48059.0,,left_only,7.980314960629921,7.980314960629921,0.0005907843471002311
Cameron County,2014.0,418698,TX,48061.0,,left_only,7.980314960629921,7.980314960629921,1.9059835395989284e-05
Camp County,2014.0,12654,TX,48063.0,,left_only,7.980314960629921,7.980314960629921,0.0006306555208337222
Carson County,2014.0,6035,TX,48065.0,,left_only,7.980314960629921,7.980314960629921,0.001322338850145803
Cass County,2014.0,30119,TX,48067.0,,left_only,7.980314960629921,7.980314960629921,0.00026495949269995424
Castro County,2014.0,7912,TX,48069.0,,left_only,7.980314960629921,7.980314960629921,0.001008634347905703
Chambers County,2014.0,38287,TX,48071.0,,left_only,7.980314960629921,7.980314960629921,0.00020843406275315176
Cherokee County,2014.0,51187,TX,48073.0,,left_only,7.980314960629921,7.980314960629921,0.00015590511185711062
Childress County,2014.0,7201,TX,48075.0,,left_only,7.980314960629921,7.980314960629921,0.0011082231579822137
Clay County,2014.0,10380,TX,48077.0,,left_only,7.980314960629921,7.980314960629921,0.0007688164701955608
Cochran County,2014.0,2948,TX,48079.0,,left_only,7.980314960629921,7.980314960629921,0.002707026784474193
Coke County,2014.0,3211,TX,48081.0,,left_only,7.980314960629921,7.980314960629921,0.0024853051886110002
Coleman County,2014.0,8422,TX,48083.0,,left_only,7.980314960629921,7.980314960629921,0.0009475558015471291
Collin County,2014.0,884410,TX,48085.0,70.0,both,7.980314960629921,70.0,7.914881107178797e-05
Collingsworth County,2014.0,3014,TX,48087.0,,left_only,7.980314960629921,7.980314960629921,0.0026477488256900867
Colorado County,2014.0,20695,TX,48089.0,,left_only,7.980314960629921,7.980314960629921,0.0003856156057322987
Comal County,2014.0,123268,TX,48091.0,,left_only,7.980314960629921,7.980314960629921,6.473955090234222e-05
Comanche County,2014.0,13470,TX,48093.0,,left_only,7.980314960629921,7.980314960629921,0.0005924509993043743
Concho County,2014.0,4080,TX,48095.0,,left_only,7.980314960629921,7.980314960629921,0.0019559595491740003
Cooke County,2014.0,38772,TX,48097.0,,left_only,7.980314960629921,7.980314960629921,0.0002058267554067348
Coryell County,2014.0,76245,TX,48099.0,,left_only,7.980314960629921,7.980314960629921,0.0001046667317283746
Cottle County,2014.0,1427,TX,48101.0,,left_only,7.980314960629921,7.980314960629921,0.005592372081730849
Crane County,2014.0,4894,TX,48103.0,,left_only,7.980314960629921,7.980314960629921,0.0016306323989844548
Crockett County,2014.0,3791,TX,48105.0,,left_only,7.980314960629921,7.980314960629921,0.002105068573102063
Crosby County,2014.0,5826,TX,48107.0,,left_only,7.980314960629921,7.980314960629921,0.0013697759973618129
Culberson County,2014.0,2282,TX,48109.0,,left_only,7.980314960629921,7.980314960629921,0.003497070534894795
Dallam County,2014.0,7214,TX,48111.0,,left_only,7.980314960629921,7.980314960629921,0.0011062260827044525
Dallas County,2014.0,2519407,TX,48113.0,353.0,both,7.980314960629921,353.0,0.00014011233595842196
Dawson County,2014.0,13451,TX,48115.0,,left_only,7.980314960629921,7.980314960629921,0.0005932878567117628
Deaf Smith County,2014.0,19116,TX,48117.0,,left_only,7.980314960629921,7.980314960629921,0.0004174678259379536
Delta County,2014.0,5137,TX,48119.0,,left_only,7.980314960629921,7.980314960629921,0.0015534971696768388
Denton County,2014.0,752355,TX,48121.0,48.0,both,7.980314960629921,48.0,6.379966903921685e-05
DeWitt County,2014.0,20519,TX,48123.0,,left_only,7.980314960629921,7.980314960629921,0.00038892319121935383
Dickens County,2014.0,2214,TX,48125.0,,left_only,7.980314960629921,7.980314960629921,0.003604478302000868
Dimmit County,2014.0,10993,TX,48127.0,,left_only,7.980314960629921,7.980314960629921,0.0007259451433302939
Donley County,2014.0,3483,TX,48129.0,,left_only,7.980314960629921,7.980314960629921,0.002291218765612955
Duval County,2014.0,11487,TX,48131.0,,left_only,7.980314960629921,7.980314960629921,0.0006947257735379056
Eastland County,2014.0,18259,TX,48133.0,,left_only,7.980314960629921,7.980314960629921,0.00043706199466728304
Ector County,2014.0,154553,TX,48135.0,29.0,both,7.980314960629921,29.0,0.00018763789767911333
Edwards County,2014.0,1904,TX,48137.0,,left_only,7.980314960629921,7.980314960629921,0.004191341891087144
Ellis County,2014.0,159239,TX,48139.0,,left_only,7.980314960629921,7.980314960629921,5.011532954006193e-05
El Paso County,2014.0,833370,TX,48141.0,74.0,both,7.980314960629921,74.0,8.879609297190923e-05
Erath County,2014.0,40525,TX,48143.0,,left_only,7.980314960629921,7.980314960629921,0.00019692325627711094
Falls County,2014.0,17211,TX,48145.0,,left_only,7.980314960629921,7.980314960629921,0.00046367526353087684
Fannin County,2014.0,33606,TX,48147.0,,left_only,7.980314960629921,7.980314960629921,0.0002374669690123764
Fayette County,2014.0,24761,TX,48149.0,,left_only,7.980314960629921,7.980314960629921,0.0003222937264500594
Fisher County,2014.0,3873,TX,48151.0,,left_only,7.980314960629921,7.980314960629921,0.0020604996025380636
Floyd County,2014.0,5950,TX,48153.0,,left_only,7.980314960629921,7.980314960629921,0.001341229405147886
Foard County,2014.0,1273,TX,48155.0,,left_only,7.980314960629921,7.980314960629921,0.006268904132466552
Fort Bend County,2014.0,683977,TX,48157.0,31.0,both,7.980314960629921,31.0,4.532316145133535e-05
Franklin County,2014.0,10561,TX,48159.0,,left_only,7.980314960629921,7.980314960629921,0.0007556400871726088
Freestone County,2014.0,19678,TX,48161.0,,left_only,7.980314960629921,7.980314960629921,0.0004055450229001891
Frio County,2014.0,18930,TX,48163.0,,left_only,7.980314960629921,7.980314960629921,0.0004215697285065991
Gaines County,2014.0,19319,TX,48165.0,,left_only,7.980314960629921,7.980314960629921,0.00041308116158341124
Galveston County,2014.0,313451,TX,48167.0,43.0,both,7.980314960629921,43.0,0.0001371825261364615
Garza County,2014.0,6409,TX,48169.0,,left_only,7.980314960629921,7.980314960629921,0.0012451731878030772
Gillespie County,2014.0,25476,TX,48171.0,,left_only,7.980314960629921,7.980314960629921,0.00031324834984416397
Glasscock County,2014.0,1326,TX,48173.0,,left_only,7.980314960629921,7.980314960629921,0.0060183370743815395
Goliad County,2014.0,7509,TX,48175.0,,left_only,7.980314960629921,7.980314960629921,0.001062766674740967
Gonzales County,2014.0,20331,TX,48177.0,,left_only,7.980314960629921,7.980314960629921,0.0003925195494874783
Gray County,2014.0,23425,TX,48179.0,,left_only,7.980314960629921,7.980314960629921,0.000340675131723796
Grayson County,2014.0,123628,TX,48181.0,12.0,both,7.980314960629921,12.0,9.706538971753971e-05
Gregg County,2014.0,123225,TX,48183.0,,left_only,7.980314960629921,7.980314960629921,6.476214210290056e-05
Grimes County,2014.0,26998,TX,48185.0,,left_only,7.980314960629921,7.980314960629921,0.0002955891162541641
Guadalupe County,2014.0,146832,TX,48187.0,,left_only,7.980314960629921,7.980314960629921,5.4349971127750905e-05
Hale County,2014.0,34435,TX,48189.0,,left_only,7.980314960629921,7.980314960629921,0.00023175010775751187
Hall County,2014.0,3072,TX,48191.0,,left_only,7.980314960629921,7.980314960629921,0.002597758776246719
Hamilton County,2014.0,8164,TX,48193.0,,left_only,7.980314960629921,7.980314960629921,0.0009775006076224793
Hansford County,2014.0,5560,TX,48195.0,,left_only,7.980314960629921,7.980314960629921,0.0014353084461564607
Hardeman County,2014.0,3992,TX,48197.0,,left_only,7.980314960629921,7.980314960629921,0.001999076893945371
Hardin County,2014.0,55516,TX,48199.0,10.0,both,7.980314960629921,10.0,0.00018012825131493622
Harris County,2014.0,4454951,TX,48201.0,411.0,both,7.980314960629921,411.0,9.225690697832592e-05
Harrison County,2014.0,66605,TX,48203.0,,left_only,7.980314960629921,7.980314960629921,0.00011981555379671078
Hartley County,2014.0,6059,TX,48205.0,,left_only,7.980314960629921,7.980314960629921,0.0013171010002690083
Haskell County,2014.0,5811,TX,48207.0,,left_only,7.980314960629921,7.980314960629921,0.0013733118156306868
Hays County,2014.0,184764,TX,48209.0,,left_only,7.980314960629921,7.980314960629921,4.3191936527840495e-05
Hemphill County,2014.0,4171,TX,48211.0,,left_only,7.980314960629921,7.980314960629921,0.0019132857733469004
Henderson County,2014.0,79331,TX,48213.0,13.0,both,7.980314960629921,13.0,0.00016387036593513255
Hidalgo County,2014.0,829065,TX,48215.0,18.0,both,7.980314960629921,18.0,2.171120479093919e-05
Hill County,2014.0,34778,TX,48217.0,,left_only,7.980314960629921,7.980314960629921,0.0002294644591589488
Hockley County,2014.0,23446,TX,48219.0,,left_only,7.980314960629921,7.980314960629921,0.00034036999746779497
Hood County,2014.0,53827,TX,48221.0,,left_only,7.980314960629921,7.980314960629921,0.0001482585869662051
Hopkins County,2014.0,35686,TX,48223.0,,left_only,7.980314960629921,7.980314960629921,0.0002236259306347005
Houston County,2014.0,22807,TX,48225.0,,left_only,7.980314960629921,7.980314960629921,0.00034990638666330167
Howard County,2014.0,36513,TX,48227.0,,left_only,7.980314960629921,7.980314960629921,0.000218560922428448
Hudspeth County,2014.0,3300,TX,48229.0,,left_only,7.980314960629921,7.980314960629921,0.002418277260796946
Hunt County,2014.0,88664,TX,48231.0,,left_only,7.980314960629921,7.980314960629921,9.000625914271769e-05
Hutchinson County,2014.0,21917,TX,48233.0,,left_only,7.980314960629921,7.980314960629921,0.0003641152968303108
Irion County,2014.0,1586,TX,48235.0,,left_only,7.980314960629921,7.980314960629921,0.005031724439237025
Jack County,2014.0,8881,TX,48237.0,,left_only,7.980314960629921,7.980314960629921,0.0008985829254171739
Jackson County,2014.0,14723,TX,48239.0,,left_only,7.980314960629921,7.980314960629921,0.0005420304938280188
Jasper County,2014.0,35425,TX,48241.0,,left_only,7.980314960629921,7.980314960629921,0.000225273534527309
Jeff Davis County,2014.0,2216,TX,48243.0,,left_only,7.980314960629921,7.980314960629921,0.0036012251627391342
Jefferson County,2014.0,252896,TX,48245.0,29.0,both,7.980314960629921,29.0,0.00011467164367961533
Jim Hogg County,2014.0,5328,TX,48247.0,,left_only,7.980314960629921,7.980314960629921,0.0014978068619800904
Jim Wells County,2014.0,41525,TX,48249.0,,left_only,7.980314960629921,7.980314960629921,0.0001921809743679692
Johnson County,2014.0,156735,TX,48251.0,15.0,both,7.980314960629921,15.0,9.570293808019906e-05
Jones County,2014.0,19851,TX,48253.0,,left_only,7.980314960629921,7.980314960629921,0.00040201072795475903
Karnes County,2014.0,14907,TX,48255.0,,left_only,7.980314960629921,7.980314960629921,0.000535340106032731
Kaufman County,2014.0,110895,TX,48257.0,14.0,both,7.980314960629921,14.0,0.00012624554759006268
Kendall County,2014.0,38379,TX,48259.0,,left_only,7.980314960629921,7.980314960629921,0.0002079344162336153
Kenedy County,2014.0,437,TX,48261.0,,left_only,7.980314960629921,7.980314960629921,0.018261590298924307
Kent County,2014.0,747,TX,48263.0,,left_only,7.980314960629921,7.980314960629921,0.010683152557737512
Kerr County,2014.0,50333,TX,48265.0,,left_only,7.980314960629921,7.980314960629921,0.00015855035385591802
Kimble County,2014.0,4460,TX,48267.0,,left_only,7.980314960629921,7.980314960629921,0.0017893082871367537
King County,2014.0,262,TX,48269.0,,left_only,7.980314960629921,7.980314960629921,0.030459217406984433
Kinney County,2014.0,3563,TX,48271.0,,left_only,7.980314960629921,7.980314960629921,0.002239774055747943
Kleberg County,2014.0,31884,TX,48273.0,,left_only,7.980314960629921,7.980314960629921,0.00025029215156912313
Knox County,2014.0,3797,TX,48275.0,,left_only,7.980314960629921,7.980314960629921,0.0021017421544982672
Lamar County,2014.0,49435,TX,48277.0,,left_only,7.980314960629921,7.980314960629921,0.00016143046344957866
